ddc_id	chembl_id	pot.(log,Ki)	pot.(nMol,Ki)	washed_kekule_smiles	 washed_openeye_smiles	washed_nonstereo_smiles	all_chembl_ids	no_chembl_ids	pots.(log, Ki)	Glaxo	Dundee	BMS	SureChEMBL	MLSMR	Inpharmatica	LINT	PAINS	exp_Glaxo	exp_Dundee	exp_BMS	exp_SureChEMBL	exp_MLSMR	exp_Inpharmatica	exp_LINT	exp_PAINS	smarts_Glaxo	smarts_Dundee	smarts_BMS	smarts_SureChEMBL	smarts_MLSMR	smarts_Inpharmatica	smarts_LINT	smarts_PAINS	MolWt
ddc_1645675	CHEMBL3905247	8.12	7.6	C1=CC2=C(NC(=C2)C(=O)N[C@H]3CC[C@@H](CC3)CCN4CCN(CC4)C5=NSC6=C5C=CC=C6)C=C1	c1cc2c([nH]c(c2)C(=O)N[C@H]3CC[C@@H](CC3)CCN4CCN(CC4)c5nsc6c5cccc6)cc1	c1ccc2c(c1)cc([nH]2)C(=O)NC3CCC(CC3)CCN4CCN(CC4)c5c6ccccc6sn5	CHEMBL3905247	1	8.12	False	False	False	False	False	False	False	False																	487.6730000000002
ddc_1390670	CHEMBL3353902	6.82	153.0	COC=1C=CC=CC1N2CCN(CC2)CCCCCC3=CN(N=N3)C=4C=CC(=CC4)C=5C=CSC5	COc1ccccc1N2CCN(CC2)CCCCCc3cn(nn3)c4ccc(cc4)c5ccsc5	COc1ccccc1N2CCN(CC2)CCCCCc3cn(nn3)c4ccc(cc4)c5ccsc5	CHEMBL3353902	1	6.82	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							487.67300000000006
ddc_305394	CHEMBL207438	7.62	24.0	COC=1C=CC=CC1N2CCN(CC2)CCCCNC(=O)[C@H](CC(=O)N)NC(=O)C3CCCCC3	COc1ccccc1N2CCN(CC2)CCCCNC(=O)[C@H](CC(=O)N)NC(=O)C3CCCCC3	COc1ccccc1N2CCN(CC2)CCCCNC(=O)C(CC(=O)N)NC(=O)C3CCCCC3	CHEMBL207438	1	7.62	False	True	False	False	True	False	False	False		Aliphatic long chain			Dipeptide					[R0;D2][R0;D2][R0;D2][R0;D2]			*-C(=O)-&!@[NH]-C-&!@C(=O)-&!@[NH]-*				487.64500000000027
ddc_1291868	CHEMBL3113598	6.13	743.0	CC=1C=CC=CC1C=2C=CC=CC2N3CCN(CC3)CCOCCC(=O)NCC=4C=CC(=CC4)OC	Cc1ccccc1c2ccccc2N3CCN(CC3)CCOCCC(=O)NCc4ccc(cc4)OC	Cc1ccccc1c2ccccc2N3CCN(CC3)CCOCCC(=O)NCc4ccc(cc4)OC	CHEMBL3113598	1	6.13	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				487.64400000000035
ddc_1596554	CHEMBL3741445	7.13	74.0	C=1C=CC(=CC1)C=2C=CC=CC2OCCN3CCC(CC3)NS(=O)(=O)C=4C=NC=C5C4C=CC=C5	c1ccc(cc1)c2ccccc2OCCN3CCC(CC3)NS(=O)(=O)c4cncc5c4cccc5	c1ccc(cc1)c2ccccc2OCCN3CCC(CC3)NS(=O)(=O)c4cncc5c4cccc5	CHEMBL3741445	1	7.13	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				487.6250000000001
ddc_1596555	CHEMBL3739582	6.99	102.0	C=1C=CC(=CC1)C=2C=CC=CC2OCCN3CCC(CC3)NS(=O)(=O)C=4C=CC=C5C4C=CC=N5	c1ccc(cc1)c2ccccc2OCCN3CCC(CC3)NS(=O)(=O)c4cccc5c4cccn5	c1ccc(cc1)c2ccccc2OCCN3CCC(CC3)NS(=O)(=O)c4cccc5c4cccn5	CHEMBL3739582	1	6.99	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				487.6250000000001
ddc_1366056	CHEMBL3290012	6.96	110.0	C=1C=CC2=C(C1)C=C(S2)S(=O)(=O)NCCCCN3CCC(CC3)C=4C=5C=CC(=CC5ON4)F	c1ccc2c(c1)cc(s2)S(=O)(=O)NCCCCN3CCC(CC3)c4c5ccc(cc5on4)F	c1ccc2c(c1)cc(s2)S(=O)(=O)NCCCCN3CCC(CC3)c4c5ccc(cc5on4)F	CHEMBL3290012	1	6.96	False	True	False	False	True	False	False	False		Aliphatic long chain			Hetero_hetero					[R0;D2][R0;D2][R0;D2][R0;D2]			*[N,S,O]-&!@[N,S,O][#6]				487.6220000000003
ddc_1385498	CHEMBL3342866	7.28	52.48	COC=1C=CC=CC1N2CCN(CC2)CC3COC4(O3)CCN(CC4)S(=O)(=O)C=5C=CC=CC5	COc1ccccc1N2CCN(CC2)CC3COC4(O3)CCN(CC4)S(=O)(=O)c5ccccc5	COc1ccccc1N2CCN(CC2)CC3COC4(O3)CCN(CC4)S(=O)(=O)c5ccccc5	CHEMBL3342866	1	7.28	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				487.62200000000024
ddc_1682088	CHEMBL3947670	5.18	6631.0	C1=CC(=C(N=C1)C=2C=CC(=CC2)F)N3CCN(CC3)CCOCCC(=O)NCC=4C=CC(=CC4)C#N	c1cc(c(nc1)c2ccc(cc2)F)N3CCN(CC3)CCOCCC(=O)NCc4ccc(cc4)C#N	c1cc(c(nc1)c2ccc(cc2)F)N3CCN(CC3)CCOCCC(=O)NCc4ccc(cc4)C#N	CHEMBL3947670	1	5.18	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				487.5790000000003
ddc_1660633	CHEMBL3922670	5.58	2630.0	C1=CC(=C(N=C1)N2CCN(CC2)CCOCCC(=O)NCC=3C=CC(=CC3)C#N)C=4C=CC(=CC4)F	c1cc(c(nc1)N2CCN(CC2)CCOCCC(=O)NCc3ccc(cc3)C#N)c4ccc(cc4)F	c1cc(c(nc1)N2CCN(CC2)CCOCCC(=O)NCc3ccc(cc3)C#N)c4ccc(cc4)F	CHEMBL3922670	1	5.58	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				487.5790000000001
ddc_135774	CHEMBL316081	6.1	794.33	CC=1C=2C=C(C=CC2SC1S(=O)(=O)NC=3C=CC4=C(C3)C(=CC=N4)N5CCN(CC5)C)Cl	Cc1c2cc(ccc2sc1S(=O)(=O)Nc3ccc4c(c3)c(ccn4)N5CCN(CC5)C)Cl	Cc1c2cc(ccc2sc1S(=O)(=O)Nc3ccc4c(c3)c(ccn4)N5CCN(CC5)C)Cl	CHEMBL316081	1	6.1	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				487.0500000000003
ddc_135473	CHEMBL97211	6.1	794.33	CC=1C=C(C=2C=C(C=CC2N1)NS(=O)(=O)C3=C(C=4C=C(C=CC4S3)Cl)C)N5CCNCC5	Cc1cc(c2cc(ccc2n1)NS(=O)(=O)c3c(c4cc(ccc4s3)Cl)C)N5CCNCC5	Cc1cc(c2cc(ccc2n1)NS(=O)(=O)c3c(c4cc(ccc4s3)Cl)C)N5CCNCC5	CHEMBL97211	1	6.1	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				487.0500000000003
ddc_135931	CHEMBL95823	6.0	1000.0	CC=1C=2C=C(C=CC2SC1S(=O)(=O)NC=3C=CC4=C(C3)C(=CC=N4)N5CCN[C@H](C5)C)Cl	Cc1c2cc(ccc2sc1S(=O)(=O)Nc3ccc4c(c3)c(ccn4)N5CCN[C@H](C5)C)Cl	Cc1c2cc(ccc2sc1S(=O)(=O)Nc3ccc4c(c3)c(ccn4)N5CCNC(C5)C)Cl	CHEMBL95823	1	6.0	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				487.0500000000002
ddc_1901415	CHEMBL4534566	5.02	9500.0	CCC1=CC(=C(C(=C1)Cl)OC)N2CCN(CC2)CC(CCNC(=O)C3=CC=4C=CC=CC4N3)F	CCc1cc(c(c(c1)Cl)OC)N2CCN(CC2)CC(CCNC(=O)c3cc4ccccc4[nH]3)F	CCc1cc(c(c(c1)Cl)OC)N2CCN(CC2)CC(CCNC(=O)c3cc4ccccc4[nH]3)F	CHEMBL4534566	1	5.02	False	False	False	False	True	False	False	False					Long aliphatic chain								[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				487.0190000000002
ddc_302539	CHEMBL210498	5.87	1360.0	CC=1C=CC(=CC1)S(=O)(=O)NCCCCN2CCN(CC2)C=3C=CC=C(C3)NC(=O)C(C)(C)C	Cc1ccc(cc1)S(=O)(=O)NCCCCN2CCN(CC2)c3cccc(c3)NC(=O)C(C)(C)C	Cc1ccc(cc1)S(=O)(=O)NCCCCN2CCN(CC2)c3cccc(c3)NC(=O)C(C)(C)C	CHEMBL210498	1	5.87	False	True	False	False	True	False	False	False		Aliphatic long chain			Hetero_hetero					[R0;D2][R0;D2][R0;D2][R0;D2]			*[N,S,O]-&!@[N,S,O][#6]				486.68200000000024
ddc_183863	CHEMBL128699	6.93	117.0	CC=1C=C(C(=C(C1)C)N2CCN(CC2)C(=O)COC=3C=CC=4C=CC=C(C4C3)N5CCN(CC5)C)C	Cc1cc(c(c(c1)C)N2CCN(CC2)C(=O)COc3ccc4cccc(c4c3)N5CCN(CC5)C)C	Cc1cc(c(c(c1)C)N2CCN(CC2)C(=O)COc3ccc4cccc(c4c3)N5CCN(CC5)C)C	CHEMBL128699	1	6.93	False	False	False	False	False	False	False	False																	486.66000000000025
ddc_1865153	CHEMBL4461080	6.74	183.0	C=1C=CC2=C(C1)C(=CN2)C3CC(=O)N(C3=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)F	c1ccc2c(c1)c(c[nH]2)C3CC(=O)N(C3=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F	c1ccc2c(c1)c(c[nH]2)C3CC(=O)N(C3=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F	CHEMBL4461080	1	6.74	False	True	False	False	False	False	False	False		phthalimide								[cR,CR]~C(=O)NC(=O)~[cR,CR]							486.59100000000024
ddc_1937454	CHEMBL4571862	7.89	13.0	C=1C=CC2=C(C1)C(=CN2)C3CCN(CC3)CCCCN4C(=O)CC(C4=O)C5=CNC6=C5C=C(C=C6)F	c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CCCCN4C(=O)CC(C4=O)c5c[nH]c6c5cc(cc6)F	c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CCCCN4C(=O)CC(C4=O)c5c[nH]c6c5cc(cc6)F	CHEMBL4571862	1	7.89	False	True	False	False	False	False	False	False		phthalimide								[cR,CR]~C(=O)NC(=O)~[cR,CR]							486.5910000000001
ddc_1873519	CHEMBL4469539	6.43	373.0	C=1C=CC(=C(C1)N2CCN(CC2)CCCCCCN3C(=O)C=4C=CC=C5C4C(=CC=C5)C3=O)[N+](=O)[O-]	c1ccc(c(c1)N2CCN(CC2)CCCCCCN3C(=O)c4cccc5c4c(ccc5)C3=O)[N+](=O)[O-]	c1ccc(c(c1)N2CCN(CC2)CCCCCCN3C(=O)c4cccc5c4c(ccc5)C3=O)[N+](=O)[O-]	CHEMBL4469539	1	6.43	False	True	False	False	True	False	False	False		phthalimide			Dye 8					[cR,CR]~C(=O)NC(=O)~[cR,CR]			c12cccc(C(=O)N(-&!@C)C(=O)3)c2c3ccc1				486.5720000000002
ddc_1580794	CHEMBL3705038	8.68	2.1	C1=CC2=C(C=C1CCN3CCC(CC3)CC=4C=CC(=C(C4)OCCO)Br)C(=O)C=CO2	c1cc2c(cc1CCN3CCC(CC3)Cc4ccc(c(c4)OCCO)Br)c(=O)cco2	c1cc2c(cc1CCN3CCC(CC3)Cc4ccc(c(c4)OCCO)Br)c(=O)cco2	CHEMBL3705038	1	8.68	False	False	False	False	False	False	False	False																	486.4060000000002
ddc_1799986	CHEMBL4208911	6.3	496.0	C=1C=CC(=CC1)OCCN2CCC(CC2)NS(=O)(=O)C=3C=CC=CC3I	c1ccc(cc1)OCCN2CCC(CC2)NS(=O)(=O)c3ccccc3I	c1ccc(cc1)OCCN2CCC(CC2)NS(=O)(=O)c3ccccc3I	CHEMBL4208911	1	6.3	False	True	False	False	True	False	False	False		iodine			Hetero_hetero					I			*[N,S,O]-&!@[N,S,O][#6]				486.37500000000006
ddc_1799292	CHEMBL4208306	6.29	509.0	C=1C=CC(=CC1)S(=O)(=O)NC2CCN(CC2)CCOC=3C=CC=C(C3)I	c1ccc(cc1)S(=O)(=O)NC2CCN(CC2)CCOc3cccc(c3)I	c1ccc(cc1)S(=O)(=O)NC2CCN(CC2)CCOc3cccc(c3)I	CHEMBL4208306	1	6.29	False	True	False	False	True	False	False	False		iodine			Hetero_hetero					I			*[N,S,O]-&!@[N,S,O][#6]				486.37500000000006
ddc_1799256	CHEMBL4208185	6.21	619.0	C=1C=CC(=CC1)S(=O)(=O)NC2CCN(CC2)CCOC=3C=CC=CC3I	c1ccc(cc1)S(=O)(=O)NC2CCN(CC2)CCOc3ccccc3I	c1ccc(cc1)S(=O)(=O)NC2CCN(CC2)CCOc3ccccc3I	CHEMBL4208185	1	6.21	False	True	False	False	True	False	False	False		iodine			Hetero_hetero					I			*[N,S,O]-&!@[N,S,O][#6]				486.37500000000006
ddc_1185029	CHEMBL2237160	7.57	26.73	CN1C2=C(C(=O)N(C1=O)C)N3C(=N2)N(CCCC3)CCCN4CCN(CC4)C=5C=CC=C(C5)Cl	Cn1c2c(c(=O)n(c1=O)C)n3c(n2)N(CCCC3)CCCN4CCN(CC4)c5cccc(c5)Cl	Cn1c2c(c(=O)n(c1=O)C)n3c(n2)N(CCCC3)CCCN4CCN(CC4)c5cccc(c5)Cl	CHEMBL2237160	1	7.57	False	False	False	False	False	False	False	False																	486.0200000000003
ddc_1840242	CHEMBL4436025	5.62	2410.0	CCC1=CC(=C(C(=C1)Cl)OC)N2CCN(CC2)CC(CCNC(=O)C3=CC=4C=CC=CC4O3)O	CCc1cc(c(c(c1)Cl)OC)N2CCN(CC2)CC(CCNC(=O)c3cc4ccccc4o3)O	CCc1cc(c(c(c1)Cl)OC)N2CCN(CC2)CC(CCNC(=O)c3cc4ccccc4o3)O	CHEMBL4436025	1	5.62	False	False	False	False	True	False	False	False					Long aliphatic chain								[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				486.0120000000002
ddc_1185031	CHEMBL2237162	7.37	42.85	CN1C2=C(C(=O)N(C1=O)C)N3C(=N2)N(C(=O)CC3)CCCN4CCN(CC4)C=5C=CC=C(C5)Cl	Cn1c2c(c(=O)n(c1=O)C)n3c(n2)N(C(=O)CC3)CCCN4CCN(CC4)c5cccc(c5)Cl	Cn1c2c(c(=O)n(c1=O)C)n3c(n2)N(C(=O)CC3)CCCN4CCN(CC4)c5cccc(c5)Cl	CHEMBL2237162	1	7.37	False	False	False	False	False	False	False	False																	485.97600000000034
ddc_1669761	CHEMBL3933256	7.96	11.0	C1=CC=2C(=NSC2C=C1)N3CCN(CC3)CC[C@H]4CC[C@@H](CC4)NS(=O)(=O)C5=CN=CC=C5	c1cc2c(nsc2cc1)N3CCN(CC3)CC[C@H]4CC[C@@H](CC4)NS(=O)(=O)c5cnccc5	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCC4CCC(CC4)NS(=O)(=O)c5cccnc5	CHEMBL3933256	1	7.96	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				485.6790000000002
ddc_439854	CHEMBL459068	7.9	12.59	CC=1C=CC=2C(N1)=CC=CC2OCCN3CCC(CC3)CC4=CC=CC(=C4)C5CCN(CC5)C(=O)C	Cc1ccc2c(n1)cccc2OCCN3CCC(CC3)Cc4cccc(c4)C5CCN(CC5)C(=O)C	Cc1ccc2c(n1)cccc2OCCN3CCC(CC3)Cc4cccc(c4)C5CCN(CC5)C(=O)C	CHEMBL459068	1	7.9	False	False	False	False	False	False	False	False																	485.67200000000037
ddc_1634439	CHEMBL3892201	6.99	103.0	C[C@@H](C=1C=CC=CC1)NC(=O)CCCCCN2CCN(CC2)C=3C=CC=CC3C=4C=CC(=CC4)OC	C[C@@H](c1ccccc1)NC(=O)CCCCCN2CCN(CC2)c3ccccc3c4ccc(cc4)OC	CC(c1ccccc1)NC(=O)CCCCCN2CCN(CC2)c3ccccc3c4ccc(cc4)OC	CHEMBL3892201	1	6.99	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				485.6720000000002
ddc_1669130	CHEMBL3932551	6.87	134.0	C[C@H](C=1C=CC=CC1)NC(=O)CCCCCN2CCN(CC2)C=3C=CC=CC3C=4C=CC(=CC4)OC	C[C@H](c1ccccc1)NC(=O)CCCCCN2CCN(CC2)c3ccccc3c4ccc(cc4)OC	CC(c1ccccc1)NC(=O)CCCCCN2CCN(CC2)c3ccccc3c4ccc(cc4)OC	CHEMBL3932551	1	6.87	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				485.6720000000002
ddc_288584	CHEMBL197007	8.39	4.1	CN1CCC2=C(SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C=5C=CC=CC5C=6C=CC=CC6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5ccccc5c6ccccc6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5ccccc5c6ccccc6)C1	CHEMBL197007	1	8.39	False	False	False	False	False	False	False	False																	485.6570000000003
ddc_282898	CHEMBL197408	6.39	405.0	CN1CCN(CC1)C=2C=C(C=CC2OC)NC(=O)N3CCN(CC3)C=4C=CC(=CC4)C=5C=CC=CC5	CN1CCN(CC1)c2cc(ccc2OC)NC(=O)N3CCN(CC3)c4ccc(cc4)c5ccccc5	CN1CCN(CC1)c2cc(ccc2OC)NC(=O)N3CCN(CC3)c4ccc(cc4)c5ccccc5	CHEMBL197408	1	6.39	False	False	False	False	False	False	False	False																	485.6320000000003
ddc_1880388	CHEMBL4476432	7.55	28.0	CCOC=1C=CC=CC1N2CCN(CC2)CCCCCCN3C(=O)C=4C=CC=C5C4C(=CC=C5)C3=O	CCOc1ccccc1N2CCN(CC2)CCCCCCN3C(=O)c4cccc5c4c(ccc5)C3=O	CCOc1ccccc1N2CCN(CC2)CCCCCCN3C(=O)c4cccc5c4c(ccc5)C3=O	CHEMBL4476432	1	7.55	False	True	False	False	True	False	False	False		phthalimide			Dye 8					[cR,CR]~C(=O)NC(=O)~[cR,CR]			c12cccc(C(=O)N(-&!@C)C(=O)3)c2c3ccc1				485.6280000000002
ddc_170675	CHEMBL120480	8.29	5.1	CS(=O)(=O)NCC=1C=CC=CC1N2CCN(CC2)C(=O)COC=3C=CC4=C(C3)C(=CN4)CCN	CS(=O)(=O)NCc1ccccc1N2CCN(CC2)C(=O)COc3ccc4c(c3)c(c[nH]4)CCN	CS(=O)(=O)NCc1ccccc1N2CCN(CC2)C(=O)COc3ccc4c(c3)c(c[nH]4)CCN	CHEMBL120480	1	8.29	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				485.61000000000035
ddc_171053	CHEMBL117157	7.02	95.0	CS(=O)(=O)NCC=1C=CC(=CC1)N2CCN(CC2)C(=O)COC=3C=CC4=C(C3)C(=CN4)CCN	CS(=O)(=O)NCc1ccc(cc1)N2CCN(CC2)C(=O)COc3ccc4c(c3)c(c[nH]4)CCN	CS(=O)(=O)NCc1ccc(cc1)N2CCN(CC2)C(=O)COc3ccc4c(c3)c(c[nH]4)CCN	CHEMBL117157	1	7.02	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				485.61000000000035
ddc_1797293	CHEMBL4206203	6.16	696.0	CC(COC=1C=CC=CC1C=2C=CC=CC2)N3CCC(CC3)NS(=O)(=O)C=4C=CC=C(C4)Cl	CC(COc1ccccc1c2ccccc2)N3CCC(CC3)NS(=O)(=O)c4cccc(c4)Cl	CC(COc1ccccc1c2ccccc2)N3CCC(CC3)NS(=O)(=O)c4cccc(c4)Cl	CHEMBL4206203	1	6.16	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				485.0490000000002
ddc_1795536	CHEMBL4204459	5.79	1630.0	C=1C=CC(=CC1)C=2C=CC=CC2OCCCN3CCC(CC3)NS(=O)(=O)C=4C=CC=C(C4)Cl	c1ccc(cc1)c2ccccc2OCCCN3CCC(CC3)NS(=O)(=O)c4cccc(c4)Cl	c1ccc(cc1)c2ccccc2OCCCN3CCC(CC3)NS(=O)(=O)c4cccc(c4)Cl	CHEMBL4204459	1	5.79	False	True	False	False	True	False	False	False		Aliphatic long chain			Hetero_hetero					[R0;D2][R0;D2][R0;D2][R0;D2]			*[N,S,O]-&!@[N,S,O][#6]				485.0490000000001
ddc_1922122	CHEMBL4555827	5.55	2800.0	CCC1=CC(=C(C(=C1)Cl)OC)N2CCN(CC2)C[C@@H](CCNC(=O)C3=CC=4C=CC=CC4N3)O	CCc1cc(c(c(c1)Cl)OC)N2CCN(CC2)C[C@@H](CCNC(=O)c3cc4ccccc4[nH]3)O	CCc1cc(c(c(c1)Cl)OC)N2CCN(CC2)CC(CCNC(=O)c3cc4ccccc4[nH]3)O	CHEMBL4555827	1	5.55	False	False	False	False	True	False	False	False					Long aliphatic chain								[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				485.0280000000002
ddc_1936243	CHEMBL4570554	5.3	4980.0	CCC1=CC(=C(C(=C1)Cl)OC)N2CCN(CC2)C[C@H](CCNC(=O)C3=CC=4C=CC=CC4N3)O	CCc1cc(c(c(c1)Cl)OC)N2CCN(CC2)C[C@H](CCNC(=O)c3cc4ccccc4[nH]3)O	CCc1cc(c(c(c1)Cl)OC)N2CCN(CC2)CC(CCNC(=O)c3cc4ccccc4[nH]3)O	CHEMBL4570554	1	5.3	False	False	False	False	True	False	False	False					Long aliphatic chain								[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				485.0280000000002
ddc_1250543	CHEMBL2387229	8.48	3.3	CC1=CC(=O)OC2=C1C=CC(=C2Cl)OCCCCN3CCC(CC3)C=4C=5C=CC(=CC5ON4)F	Cc1cc(=O)oc2c1ccc(c2Cl)OCCCCN3CCC(CC3)c4c5ccc(cc5on4)F	Cc1cc(=O)oc2c1ccc(c2Cl)OCCCCN3CCC(CC3)c4c5ccc(cc5on4)F	CHEMBL2387229	1	8.48	False	True	False	False	False	False	False	False		cumarine								c1ccc2c(c1)ccc(=O)o2							484.95500000000027
ddc_1844871	CHEMBL4440695	7.64	23.0	C=1C=CC2=C(C1)C(=NS2)N3CCN(CC3)CCCCCCN4C(=O)C=5C=CC=CC5S4(=O)=O	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCCCCCN4C(=O)c5ccccc5S4(=O)=O	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCCCCCN4C(=O)c5ccccc5S4(=O)=O	CHEMBL4440695	1	7.64	False	True	False	False	True	False	False	False		Aliphatic long chain			Unbranched chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[$([A&D2]),$([A&D1])]!@[A&D2]!@[A&D2]!@[A&D2]!@[A&D2]!@[$([A&D2]),$([A&D1])]				484.6470000000003
ddc_305392	CHEMBL207087	7.77	17.0	COC=1C=CC=CC1N2CCN(CC2)CCCCNC(=O)[C@@H]3CCC(=O)N3C(=O)C4CCCCC4	COc1ccccc1N2CCN(CC2)CCCCNC(=O)[C@@H]3CCC(=O)N3C(=O)C4CCCCC4	COc1ccccc1N2CCN(CC2)CCCCNC(=O)C3CCC(=O)N3C(=O)C4CCCCC4	CHEMBL207087	1	7.77	False	True	False	False	True	False	False	False		phthalimide			Long aliphatic chain					[cR,CR]~C(=O)NC(=O)~[cR,CR]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				484.6410000000003
ddc_1880861	CHEMBL4482920	6.69	204.1	COC=1C=CC2=C(C1)C(=CN2)C3CC(=O)N(C3=O)CCCN4CCC(CC4)C5=CNC6=C5C=CC=C6	COc1ccc2c(c1)c(c[nH]2)C3CC(=O)N(C3=O)CCCN4CCC(CC4)c5c[nH]c6c5cccc6	COc1ccc2c(c1)c(c[nH]2)C3CC(=O)N(C3=O)CCCN4CCC(CC4)c5c[nH]c6c5cccc6	CHEMBL4482920	1	6.69	False	True	False	False	False	False	False	False		phthalimide								[cR,CR]~C(=O)NC(=O)~[cR,CR]							484.60000000000036
ddc_1340557	CHEMBL3235749	7.11	77.0	COC=1C=CC=CC1N2CCN(CC2)CC=3C=CC(=CC3)C(=O)N4CC=5C=CC=CC5C[C@H]4C(=O)N	COc1ccccc1N2CCN(CC2)Cc3ccc(cc3)C(=O)N4Cc5ccccc5C[C@H]4C(=O)N	COc1ccccc1N2CCN(CC2)Cc3ccc(cc3)C(=O)N4Cc5ccccc5CC4C(=O)N	CHEMBL3235749	1	7.11	False	False	False	False	False	False	False	False																	484.6000000000002
ddc_503823	CHEMBL573264	7.37	42.66	COC=1C=CC=CC1N2CCN(CC2)CCCCN3C(=O)C=4C=CC=CC4C(=O)N3C=5C=CC=CC5	COc1ccccc1N2CCN(CC2)CCCCn3c(=O)c4ccccc4c(=O)n3c5ccccc5	COc1ccccc1N2CCN(CC2)CCCCn3c(=O)c4ccccc4c(=O)n3c5ccccc5	CHEMBL573264	1	7.37	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							484.6000000000001
ddc_1042403	CHEMBL1916746	6.49	324.0	CN1C(=O)C(N(C1=O)CC(CN2CCN(CC2)C=3C=CC=CC3)O)(C=4C=CC=CC4)C=5C=CC=CC5	CN1C(=O)C(N(C1=O)CC(CN2CCN(CC2)c3ccccc3)O)(c4ccccc4)c5ccccc5	CN1C(=O)C(N(C1=O)CC(CN2CCN(CC2)c3ccccc3)O)(c4ccccc4)c5ccccc5	CHEMBL1916746	1	6.49	False	True	False	False	True	False	False	False		hydantoin			Dye 11					C1NC(=O)NC(=O)1			*=,:[#6]C([#6]=,:*)[#6]=,:*				484.6000000000001
